id,average_rating,title,imdbId
66130,2.5,Chocolate (2008),1183252
66171,3,Push (2009),465580
66198,2.5,"International, The (2009)",963178
66200,2.5,Two Lovers (2008),1103275
66203,3.125,He's Just Not That Into You (2009),1001508
66246,2.5,Numbskull Emptybrook (Uuno Turhapuro) (1973),70860
66297,3.583333333,Futurama: Into the Wild Green Yonder (2009),1054487
66310,2,Frontière(s) (2007),814685
66317,3.5,Comet in Moominland (1992),240425
66335,2.25,Afro Samurai: Resurrection (2009),1265998
66371,4.2,Departures (Okuribito) (2008),1069238
66427,3.5,My Name Is Bruce (2007),489235
66509,2.5,Funny People (2009),1201167
66544,3,Nuremberg (2000),208629
66596,1.5,Mystery Team (2009),1237838
66659,0.5,Tyler Perry's Madea Goes to Jail (2009),1142800
66665,4.2,Away We Go (2009),1176740
66686,3.5,"Unsuspected, The (1947)",39941
66744,4,"Divo, Il (2008)",1023490
66785,4,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",901487
66798,4,"Pink Panther 2, The (2009)",838232
66808,1,Far Cry (2008),400426
66915,3,Rock-A-Doodle (1991),102802
66934,3.625,Dr. Horrible's Sing-Along Blog (2008),1227926
67087,3.888888889,"I Love You, Man (2009)",1155056
67193,2.666666667,Duplicity (2009),1135487
67197,2.714285714,Knowing (2009),448011
67252,3.333333333,Ong-Bak 2: The Beginning (Ong Bak 2) (2008),785035
67255,3.571428571,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",1132620
67267,3.625,Sunshine Cleaning (2008),862846
67295,4.5,Kung Fu Panda: Secrets of the Furious Five (2008),1287845
67361,2,Echelon Conspiracy (2009),1124039
67408,3.3,Monsters vs. Aliens (2009),892782
67429,4,Sita Sings the Blues (2008),1172203
67504,5,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),67324
67508,4.75,"Baader Meinhof Komplex, Der (2008)",765432
67665,3.125,Anvil! The Story of Anvil (2008),1157605
67695,2.5,Observe and Report (2009),1197628
67734,3.142857143,Adventureland (2009),1091722
67788,3,Confessions of a Shopaholic (2009),1093908
67799,2.5,The Butterfly Effect 3: Revelations (2009),1234541
67867,2,Dragonball Evolution (2009),1098327
67923,3.2,"Fast & Furious (Fast and the Furious 4, The) (2009)",1013752
67957,3.75,Superstar: The Karen Carpenter Story (1988),94075
67997,4.1,In the Loop (2009),1226774
68073,3.9,Pirate Radio (2009),1131729
68099,4.5,Apollo 13: To the Edge and Back (1994),180443
68135,3.681818182,17 Again (2009),974661
68137,2,Nana (2005),471834
68157,4.13559322,Inglourious Basterds (2009),361748
68159,3.857142857,State of Play (2009),473705
68194,3.75,"Damned United, The (2009)",1226271
68205,2.75,Crank: High Voltage (2009),1121931
68237,4.125,Moon (2009),1182345
68269,4.166666667,"Young Victoria, The (2009)",962736
68319,2.911764706,X-Men Origins: Wolverine (2009),458525
68324,1,"Girlfriend Experience, The (2009)",1103982
68347,4.5,Sin Nombre (2009),1127715
68358,3.833333333,Star Trek (2009),796366
68444,3,"Great Buck Howard, The (2008)",460810
68486,4,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),1326972
68536,4,Stanley Kubrick: A Life in Pictures (2001),278736
68554,3.2,Angels & Demons (2009),808151
68614,2.5,"Seduction of Joe Tynan, The (1979)",79875
68659,3.375,Fanboys (2009),489049
68791,3.384615385,Terminator Salvation (2009),438488
68793,2.8,Night at the Museum: Battle of the Smithsonian (2009),1078912
68835,4.5,Were the World Mine (2008),476991
68838,4.25,Every Little Step (2008),977648
68848,3.5,"Brothers Bloom, The (2008)",844286
68872,4,Paisan (Paisà) (1946),38823
68884,0.5,Shall We Kiss? (Un baiser s'il vous plait) (2007),920473
68901,3.5,Chop Shop (2007),990404
68932,2,"Soloist, The (2009)",821642
68945,3.5,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),169880
68952,3.5,Drag Me to Hell (2009),1127180
68954,3.942622951,Up (2009),1049413
68959,2.5,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),485323
68965,0.5,Dance Flick (2009),1153706
68967,4,"Summer Hours (Heure d'été, L') (2008)",836700
69069,3.666666667,Fired Up (2009),1083456
69118,1.5,In the Electric Mist (2009),910905
69122,3.613636364,"Hangover, The (2009)",1119646
69134,3.6,Antichrist (2009),870984
69241,2.5,Berlin Alexanderplatz (1980),80196
69253,3,New in Town (2009),1095174
69275,2.25,Dead Snow (Død snø) (2009),1278340
69278,2.75,Land of the Lost (2009),457400
69280,4,"Clique, The (2008)",1059905
69306,2.388888889,"Taking of Pelham 1 2 3, The (2009)",1111422
69406,3,"Proposal, The (2009)",1041829
69436,1,Year One (2009),1045778
69458,3.5,Tyson (2008),1032821
69481,4.134615385,"Hurt Locker, The (2008)",887912
69495,3,Breakfast with Scot (2007),910847
69516,4.25,"Limits of Control, The (2009)",1135092
69524,3.75,Raiders of the Lost Ark: The Adaptation (1989),772251
69526,2.625,Transformers: Revenge of the Fallen (2009),1055369
69529,4,Home (2009),1014762
69559,4,"File on Thelma Jordan, The (1950)",41368
69604,2.75,Whatever Works (2009),1178663
69606,3.1,Ghosts of Girlfriends Past (2009),821640
69640,3.642857143,Public Enemies (2009),1152836
69644,3.333333333,Ice Age: Dawn of the Dinosaurs (2009),1080016
69654,4,Prison Break: The Final Break (2009),1131748
69685,3,Daria: Is It College Yet? (2002),285627
69712,2.875,My Sister's Keeper (2009),1078588
69720,1.5,Hood of Horror (2006),475298
69746,2.5,Watchmen: Tales of the Black Freighter (2009),1295071
69757,3.755555556,(500) Days of Summer (2009),1022603
69761,5,Through the Olive Trees (Zire darakhatan zeyton) (1994),111845
69784,2.375,Brüno (Bruno) (2009),889583
69805,3.25,"Librarian, The: The Curse of the Judas Chalice (2008)",1146438
69821,1.5,Men of War (1994),110490
69844,4.068965517,Harry Potter and the Half-Blood Prince (2009),417741
69849,4.5,Roots (1977),75572
69908,4,"Group, The (1966)",60479
69945,2.5,"Fast and the Furious, The (1955)",46969
69951,3.428571429,"Imaginarium of Doctor Parnassus, The (2009)",1054606
69974,0.5,Shiver (Eskalofrío) (2008),896927
70121,0.5,'Neath the Arizona Skies (1934),24805
70159,4,Orphan (2009),1148204
70183,3.625,"Ugly Truth, The (2009)",1142988
70188,2.5,Wild River (1960),54476
70201,3.5,High Hopes (1988),95302
70282,3.5,Aliens in the Attic (2009),775552
70286,4.009433962,District 9 (2009),1136608
70293,3.785714286,Julie & Julia (2009),1135503
70305,2.5,Race to Witch Mountain (2009),1075417
70336,2.416666667,G.I. Joe: The Rise of Cobra (2009),1046173
70344,3.5,Cold Souls (2009),1127877
70418,3,Introducing Dorothy Dandridge (1999),172348
70465,4,Jerusalema (Gangster's Paradise: Jerusalema) (2008),783532
70488,3.5,Wings of Hope (Julianes Sturz in den Dschungel) (2000),249248
70533,3.3,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),923811
70545,2,"Deal, The (2008)",848281
70565,3,"Goods: Live Hard, Sell Hard, The (2009)",1092633
70567,3.5,Adam (2009),1185836
70597,2.5,Gigantic (2008),1176251
70599,2.5,"Time Traveler's Wife, The (2009)",452694
70663,3.5,"I Love You, Beth Cooper (2009)",1032815
70678,4.5,Huhwihaji Anha (No Regret) (2006),996948
70697,1.75,G-Force (2009),436339
70728,3.5,Bronson (2009),1172570
70751,2.5,Little Richard (2000),228528
70762,5,"Curiosity of Chance, The (2006)",481273
70846,2,Lorna's Silence (Le silence de Lorna) (2008),1186369
70862,3.166666667,It Might Get Loud (2008),1229360
70898,4.5,Post Grad (2009),1142433
70927,3,To Each His Own Cinema (Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence) (2007),973844
70946,0.5,Troll 2 (1990),105643
70984,3.5,Taking Woodstock (2009),1127896
70994,3.5,Halloween II (2009),1311067
71033,3.714285714,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",1305806
71057,3.416666667,9 (2009),472033
71102,4,"Three Musketeers, The (1933)",24663
71106,3.75,Frequently Asked Questions About Time Travel (2009),910554
71108,4.333333333,"White Ribbon, The (Das weiße Band) (2009)",1149362
71131,3.5,"Most Hated Family in America, The (2007)",1000764
71135,3.857142857,Pandorum (2009),1188729
71156,3.625,"Men Who Stare at Goats, The (2009)",1234548
71180,5,Padre padrone (1977),76517
71205,3.5,Jennifer's Body (2009),1131734
71211,3.055555556,"Informant!, The (2009)",1130080
71248,2.625,Extract (2009),1225822
71252,2.166666667,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",1144884
71254,2.875,Gamer (2009),1034032
71264,3.666666667,Cloudy with a Chance of Meatballs (2009),844471
71282,3.166666667,"Food, Inc. (2008)",1286537
71304,2.25,Thirst (Bakjwi) (2009),762073
71318,2.5,Terra (a.k.a. Battle for Terra) (2007),858486
71379,2.928571429,Paranormal Activity (2009),1179904
71390,5,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation! (2008)",996966
71404,4,"3 Worlds of Gulliver, The (1960)",53882
71429,4.333333333,World's Greatest Dad (2009),1262981
71433,4.5,"Black God, White Devil (Deus e o Diabo na Terra do Sol) (1964)",58006
71438,3.5,Still Walking (Aruitemo aruitemo) (2008),1087578
71460,1,Wanted (2009),1084972
71462,4.1,"Cove, The (2009)",1313104
71464,3.230769231,"Serious Man, A (2009)",1019452
71466,3.875,City Island (2009),1174730
71468,2.5,Ink (2009),1071804
71490,2.5,Grace (2009),1220213
71494,4,"Haunted World of El Superbeasto, The (2009)",419724
71518,3.166666667,Whip It (2009),1172233
71520,2.928571429,"Invention of Lying, The (2009)",1058017
71525,3,A-Haunting We Will Go (1942),34424
71530,3.071428571,Surrogates (2009),986263
71533,3,Next Day Air (2009),1097013
71535,3.635135135,Zombieland (2009),1156398
71573,1.5,Whiteout (2009),365929
71579,3.583333333,"Education, An (2009)",1174732
71640,4.5,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),1333634
71650,4,Werner Herzog Eats His Shoe (1980),81746
71668,2,Couples Retreat (2009),1078940
71700,1.5,Deadgirl (2008),896534
71732,2.833333333,I Sell the Dead (2008),902290
71745,3,Where the Wild Things Are (2009),386117
71755,5,Earth Entranced (Terra em Transe) (1967),62352
71804,2.5,Reckless (1984),87983
71810,2,Legionnaire (1998),126388
71823,2.5,"New York, I Love You (2009)",808399
71838,3.583333333,Law Abiding Citizen (2009),1197624
71876,0.5,Amelia (2009),1129445
71899,3.9,Mary and Max (2009),978762
72011,3.480769231,Up in the Air (2009),1193138
72043,2.5,Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009),1482967
72104,3,Balance (1989),96880
72109,4,Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken) (2009),1425928
72129,3.25,Saw VI (2009),1233227
72131,4,Michael Jackson's This Is It (2009),1477715
72165,3,Cirque du Freak: The Vampire's Assistant (2009),450405
72169,3.25,Good Hair (2009),1213585
72171,4.083333333,Black Dynamite (2009),1190536
72176,3,Big Fan (2009),1228953
72209,2.75,Astro Boy (2009),375568
72224,2.5,Gentlemen Broncos (2009),1161418
72226,4.02173913,Fantastic Mr. Fox (2009),432283
72294,4,"Christmas Carol, A (2009)",1067106
72308,4,Battlestar Galactica: The Plan (2009),1286130
72356,4.75,Partly Cloudy (2009),1425244
72367,4.5,Grey Gardens (2009),758751
72378,2.411764706,2012 (2009),1190080
72380,3.5,"Box, The (2009)",362478
72386,3.75,Broken Embraces (Los abrazos rotos) (2009),913425
72393,4,"Fourth Kind, The (2009)",1220198
72395,2.916666667,Precious (2009),929632
72405,2.166666667,Bad Lieutenant: Port of Call New Orleans (2009),1095217
72407,2,"Twilight Saga: New Moon, The (2009)",1259571
72479,3.5,"Messenger, The (2009)",790712
72489,2.8,Ninja Assassin (2009),1186367
72603,3,Merry Madagascar (2009),1526300
72605,3,Brothers (2009),765010
72612,2.5,"Fly, The (Légy, A) (1980)",81040
72626,3,"Billy Blazes, Esq. (1919)",9932
72630,3.5,Sleep Dealer (2008),804529
72641,3.894736842,"Blind Side, The  (2009)",878804
72647,4.5,Zorn's Lemma (1970),131149
72683,4,Limit (Limite) (1931),22080
72694,2,Shrink (2009),1247692
72696,1.5,Old Dogs (2009),976238
72701,2.75,Planet 51 (2009),762125
72720,3.5,"Single Man, A (2009)",1315981
72731,3,"Lovely Bones, The (2009)",380510
72733,3.75,Invictus (2009),1057500
72737,2.9,"Princess and the Frog, The (2009)",780521
72741,3.5,Everybody's Fine (2009),780511
72762,2.5,Armored (2009),913354
72781,4.5,Red Chapel (Røde kapel) (2006),1104746
72880,4,Flaming Creatures (1963),54880
72919,2.5,Did You Hear About the Morgans? (2009),1314228
72947,4,Make the Yuletide Gay (2009),1305714
72998,3.641791045,Avatar (2009),499549
73015,2.375,It's Complicated (2009),1230414
73017,3.875,Sherlock Holmes (2009),988045
73023,3.785714286,Crazy Heart (2009),1263670
73042,2.25,Alvin and the Chipmunks: The Squeakquel (2009),1231580
73101,4,Looking for Eric (2009),1242545
73106,2.166666667,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),1407050
73168,2.5,Carriers (2009),806203
73211,3.75,Pontypool (2008),1226681
73266,3.6,Youth in Revolt (2009),403702
73268,3.333333333,Daybreakers (2010),433362
73276,3,"Age of Stupid, The (2009)",1300563
73290,4.5,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),1028532
73319,3,Leap Year (2010),1216492
73321,3.588235294,"Book of Eli, The (2010)",1037705
73323,3.5,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",1343097
73344,4.416666667,"Prophet, A (Un Prophète) (2009)",1235166
73386,1.5,Staten Island (2009),976246
73392,3.5,Collapse (2009),1503769
73469,3,Mr. Warmth: The Don Rickles Project (2007),949815
73488,2.5,Blood: The Last Vampire (2009),806027
73531,4,"Last of England, The (1988)",93393
73572,3,"My Son, My Son, What Have Ye Done (2009)",1233219
73587,4.75,Soul Kitchen (2009),1244668
73664,3,Dragon Hunters (Chasseurs de dragons) (2008),944834
73741,2,Ninja (2009),1182921
73759,4,Hellsing Ultimate OVA Series (2006),495212
73808,4.5,"Chaser, The (Chugyeogja) (2008)",1190539
73854,3.5,"Rudolph, the Red-Nosed Reindeer (1964)",58536
73860,3,Nowhere Boy (2009),1266029
73881,3.875,3 Idiots (2009),1187043
73929,2.375,Legion (2010),1038686
74089,5,Peter Pan (1960),54176
74115,2,Dante's Inferno Animated (2010),1472122
74152,4.5,Zach Galifianakis: Live at the Purple Onion (2006),804558
74154,3.5,When in Rome (2010),1185416
74156,2,Edge of Darkness (2010),1226273
74228,3.2,Triangle (2009),1187064
74275,3.875,I Love You Phillip Morris (2009),1045772
74282,4.25,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),92571
74324,4.166666667,Temple Grandin (2010),1278469
74327,0.5,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)",926759
74370,3,"House of the Devil, The (2009)",1172994
74416,4.25,Fish Tank (2009),1232776
74438,2,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)",110054
74450,3.75,Valentine's Day (2010),817230
74452,2.833333333,"Wolfman, The (2010)",780653
74458,3.794117647,Shutter Island (2010),1130884
74486,3.833333333,$9.99 (2008),790799
74508,4,Persuasion (2007),844330
74510,3.833333333,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",1216487
74530,3.5,Percy Jackson & the Olympians: The Lightning Thief (2010),814255
74532,2.666666667,Cop Out (2010),1385867
74545,3.25,"Ghost Writer, The (2010)",1139328
74580,3.25,"Spy Next Door, The (2010)",1273678
74624,3.5,Agora (2009),1186830
74630,3,Tom Thumb (1958),52427
74649,4,Shades of Ray (2008),886531
74668,3,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),1247640
74677,4,"Yes Men Fix the World, The (2009)",1352852
74685,3.166666667,"Crazies, The (2010)",455407
74688,2,Dear John (2010),989757
74698,2,Tooth Fairy (2010),808510
74727,5,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),68519
74740,3.5,Fermat's Room (La habitación de Fermat) (2007),1016301
74754,5,"Room, The (2003)",368226
74787,3,My Name is Khan (2010),1188996
74789,3.125,Alice in Wonderland (2010),1014759
74795,3.214285714,Green Zone (2010),947810
74851,3,From Paris with Love (2010),1179034
74868,3,Dorian Gray (2009),1235124
74916,3.125,Greenberg (2010),1234654
74944,3,Brooklyn's Finest (2010),1210042
74946,3.375,She's Out of My League (2010),815236
74948,3.666666667,Harry Brown (2009),1289406
75341,2.25,Remember Me (2010),1403981
75349,2.5,Teenage Caveman (2002),283043
75440,4.5,Will Ferrell: You're Welcome America - A Final Night with George W Bush (2009),1386011
75803,1.5,Our Family Wedding (2010),1305583
75805,2.125,"Bounty Hunter, The (2010)",1038919
75813,3.166666667,Leaves of Grass (2009),1151359
75816,2,Women in Trouble (2009),1247704
75823,4.5,Combat Shock (1986),90866
75983,4,North Face (Nordwand) (2008),844457
75985,3,Repo Men (2010),1053424
75990,4.5,"Apprenticeship of Duddy Kravitz, The (1974)",71155
76030,2.75,Case 39 (2009),795351
76054,3.5,Oceans (Océans) (2009),765128
76060,2,"Slammin' Salmon, The (2009)",1135525
76077,3,Hot Tub Time Machine (2010),1231587
76091,4,Mother (Madeo) (2009),1216496
76093,4.151515152,How to Train Your Dragon (2010),892769
76111,4.333333333,About Elly (Darbareye Elly) (2009),1360860
76173,4.5,Micmacs (Micmacs à tire-larigot) (2009),1149361
76175,1.666666667,Clash of the Titans (2010),800320
76210,3.5,Defendor (2009),1303828
76251,3.666666667,Kick-Ass (2010),1250777
76272,3.5,Five Minutes of Heaven (2009),1238291
76293,3,Date Night (2010),1279935
76303,3,Mark of the Devil (Hexen bis aufs Blut gequält) (1970),65491
76738,2.5,Steam of Life (Miesten vuoro) (2010),1583323
76763,3,"Runaways, The (2010)",1017451
77191,2.5,Death at a Funeral (2010),1321509
77201,2,Valhalla Rising (2009),862467
77206,2.5,Diary of a Wimpy Kid (2010),1196141
77291,5,Aria (1987),92580
77307,3.666666667,Dogtooth (Kynodontas) (2009),1379182
77359,3,Red Riding: 1983 (2009),1259573
77364,3.375,"Losers, The (2010)",480255
77414,4,"Last Song, The (2010)",1294226
77421,3,Cyrus (2010),1336617
77427,1.25,"Human Centipede, The (First Sequence) (2009)",1467304
77435,5,This Is the Army (1943),36430
77455,3.916666667,Exit Through the Gift Shop (2010),1587707
77561,3.465517241,Iron Man 2 (2010),1228705
77658,4.416666667,Cosmos (1980),81846
77798,2.5,"Nightmare on Elm Street, A (2010)",1179056
77800,3.6,Four Lions (2010),1341167
77808,2.5,Bobby Deerfield (1977),75774
77810,4,Diary of a Nymphomaniac (Diario de una Ninfómana) (2008),1111890
77837,4,You Don't Know Jack (2010),1132623
77846,4.125,12 Angry Men (1997),118528
77866,2.75,Robin Hood (2010),955308
77907,4.5,"Red Chapel, The (Røde kapel, Det) (2009)",1546653
78034,3.333333333,Cemetery Junction (2010),1196204
78039,3.75,Blue Valentine (2010),1120985
78041,2.75,Killers (2010),1103153
78088,3.5,Buried (2010),1462758
78101,2,Life After Tomorrow (2006),484211
78105,2.75,Prince of Persia: The Sands of Time (2010),473075
78111,2,Artists and Models (1955),47840
78116,3.5,Please Give (2010),878835
78122,0.5,Peter & the Wolf (2006),863136
78160,4,Ricky Gervais Live: Animals (2003),397612
78174,3,Sex and the City 2 (2010),1261945
78209,3.0625,Get Him to the Greek (2010),1226229
78218,3.5,Unthinkable (2010),914863
78264,2,"Back-up Plan, The (2010)",1212436
78266,2,Splice (2009),1017460
78316,3.5,Letters to Juliet (2010),892318
78321,1,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)",1498870
78349,3.166666667,Exam (2009),1258197
78467,1.833333333,Jonah Hex (2010),1075747
78469,2.833333333,"A-Team, The (2010)",429493
78499,4.071428571,Toy Story 3 (2010),435761
78517,3,Joan Rivers: A Piece of Work (2010),1568150
78544,4,Ricky Gervais Live 3: Fame (2007),993779
78574,3.583333333,Winter's Bone (2010),1399683
78637,2.8,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),892791
78653,3.5,Everyone Else (Alle Anderen) (2009),1204773
78703,3.5,TiMER (2009),1179794
78729,2.25,24: Redemption (2008),813980
78772,1.75,"Twilight Saga: Eclipse, The (2010)",1325004
78829,3,"Betrayal, The (Nerakhoon) (2008)",1157685
78836,4.5,Enter the Void (2009),1191111
78893,1.5,"Last Airbender, The (2010)",938283
78903,5,State of Siege (État de siège) (1972),70959
78967,4,"Island of Dr. Moreau, The (1977)",76210
79006,4,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),416716
79008,4.25,South Park: Imaginationland (2008),1308667
79029,4,Kurt Cobain About a Son (2006),790769
79057,3.166666667,Predators (2010),1424381
79091,3.71875,Despicable Me (2010),1323594
79132,4.04954955,Inception (2010),1375666
79134,3,Grown Ups (2010),1375670
79136,4.5,Thirst (2008),1101048
79139,4,"Sorcerer's Apprentice, The (2010)",963966
79163,4,Swedish Auto (2006),800228
79185,2.8125,Knight and Day (2010),1013743
79203,4.5,Nightwatching (2007),446750
79224,2.25,"Karate Kid, The (2010)",1155076
79242,3.25,"Kids Are All Right, The (2010)",842926
79251,2.75,"Serbian Film, A (Srpski film) (2010)",1273235
79259,2.5,Cherrybomb (2009),1248971
79274,3.125,Batman: Under the Red Hood (2010),1569923
79293,2.708333333,Salt (2010),944835
79299,2.5,"No. 1 Ladies' Detective Agency, The (2008)",874957
79318,4,Winnebago Man (2009),1396557
79357,4.166666667,Mr. Nobody (2009),485947
79428,2.5,Dinner for Schmucks (2010),427152
79469,5,"Northerners, The (De noorderlingen) (1992)",105019
79553,3.75,Ip Man 2 (2010),1386932
79588,3.5,Charlie St. Cloud (2010),1438254
79590,2.5,"Rebound, The (2009)",1205535
79592,3.428571429,"Other Guys, The (2010)",1386588
79677,5,"Two Escobars, The (2010)",1522863
79686,4.5,All Tomorrow's Parties (2009),870210
79695,2.5,"Expendables, The (2010)",1320253
79702,3.961538462,Scott Pilgrim vs. the World (2010),446029
79720,3.25,Animal Kingdom (2010),1313092
79796,3.5,Centurion (2010),1020558
79824,4,Babies (Bébé(s)) (2010),1020938
79868,3.5,Heartless (2009),1220214
79879,2.75,Piranha (Piranha 3D) (2010),464154
79946,3.5,"Joneses, The (2009)",1285309
80026,4.5,Tekken (2010),411951
80083,3.5,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),142235
80126,3,"American, The (2010)",1440728
80166,2.75,"Switch, The (2010)",889573
80185,3,GasLand (2010),1558250
80217,4.5,Hated (1994),107086
80219,4,Machete (2010),985694
80241,3,Going the Distance (2010),1322312
80346,3.5,"Song to Remember, A (1945)",38104
80350,0.5,Vampires Suck (2010),1666186
80363,3.125,Resident Evil: Afterlife (2010),1220634
80463,3.976744186,"Social Network, The (2010)",1285016
80489,3.764705882,"Town, The (2010)",840361
80549,3.678571429,Easy A (2010),1282140
80551,2.5,Eat Pray Love (2010),879870
80553,5,Howl (2010),1049402
80572,2.5,I'm Still Here (2010),1356864
80584,4.5,"Patrik Age 1.5 (Patrik 1,5) (2008)",1067733
80586,3.75,Flipped (2010),817177
80590,2,Wall Street: Money Never Sleeps (2010),1027718
80599,4.5,Buster Keaton: A Hard Act to Follow (1987),172202
80615,2,Legend of the Guardians: The Owls of Ga'Hoole (2010),1219342
80693,4,It's Kind of a Funny Story (2010),804497
80717,5,Voyeur (Abel) (1986),90579
80727,3.25,Middle Men (2009),1251757
80736,1.5,"Poughkeepsie Tapes, The (2007)",1010271
80748,4.5,Alice in Wonderland (1933),23753
80831,3.25,Let Me In (2010),1228987
80839,5,Secretariat (2010),1028576
80844,1,Lake Mungo (2008),816556
80846,3.25,Devil (2010),1314655
80858,2,You Again (2010),1414382
80860,4,Life as We Know It (2010),1055292
80862,3.1,Catfish (2010),1584016
80864,3.25,You Will Meet a Tall Dark Stranger (2010),1182350
80906,3.95,Inside Job (2010),1645089
80917,3,Monsters (2010),1470827
80969,3.5,Never Let Me Go (2010),1334260
81018,3.5,"Illusionist, The (L'illusionniste) (2010)",775489
81054,4,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),64588
81083,3.75,Kaboom (2010),1523483
81132,4,Rubber (2010),1612774
81138,2.5,7 Days (Les 7 jours du talion) (2010),445054
81156,3.75,Jackass 3D (2010),1116184
81158,3.333333333,Restrepo (2010),1559549
81191,3,Waiting for 'Superman' (2010),1566648
81229,4.027777778,Red (2010),1245526
81417,3.5,Paranormal Activity 2 (2010),1536044
81512,3,Hereafter (2010),1212419
81516,4,Black Death (2010),1181791
81535,2.75,Saw VII 3D - The Final Chapter (2010),1477076
81537,2.8,Due Date (2010),1231583
81562,3.630434783,127 Hours (2010),1542344
81564,4,Megamind (2010),1001526
81591,3.779411765,Black Swan (2010),947798
81641,3.5,Fair Game (2010),977855
81660,2.5,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),85124
81782,3,Unstoppable (2010),477080
81784,2.7,Morning Glory (2010),1126618
81786,4.25,Certified Copy (Copie conforme) (2010),1020773
81788,4.166666667,"Next Three Days, The (2010)",1458175
81819,4,Biutiful (2010),1164999
81831,4,"First Beautiful Thing, The (La prima cosa bella) (2010)",1467273
81834,3.924242424,Harry Potter and the Deathly Hallows: Part 1 (2010),926084
81845,3.925,"King's Speech, The (2010)",1504320
81847,3.666666667,Tangled (2010),398286
81898,0.5,"Agony and the Ecstasy of Phil Spector, The (2009)",1518821
81910,3,"Art of the Steal, The (2009)",1326733
81932,4.136363636,"Fighter, The (2010)",964517
81949,3,"Romantics, The (2010)",1403988
82035,2.5,Cocaine Cowboys II: Hustlin' With the Godmother (2008),1176726
82037,3,"Tillman Story, The (2010)",1568334
82041,3.5,"Loved Ones, The (2009)",1316536
82093,1.5,London Boulevard (2010),1213648
82095,1.375,Skyline (2010),1564585
82150,3.5,Bunny and the Bull (2009),1251725
82152,3.5,Beastly (2011),1152398
82167,2.833333333,Love and Other Drugs (2010),758752
82169,3.625,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",980970
82173,2.5,Tiny Furniture (2010),1570989
82202,2.428571429,"Tourist, The (2010)",1243957
82242,4,Rare Exports: A Christmas Tale (Rare Exports) (2010),1401143
82378,2.75,All Good Things (2010),1175709
82459,3.840909091,True Grit (2010),1403865
82461,2.884615385,Tron: Legacy (2010),1104001
82463,3.5,Another Year (2010),1431181
82499,3.25,How Do You Know (2010),1341188
82527,4.166666667,Barney's Version (2010),1423894
82534,3,"Company Men, The (2010)",1172991
82608,5,Zerophilia (2005),421090
82667,3.875,I Saw the Devil (Akmareul boatda) (2010),1588170
82852,2.333333333,Little Fockers (2010),970866
82854,1.75,Gulliver's Travels (2010),1320261
82931,3.5,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",1572491
82934,3,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",1319726
83086,1,Burlesque (2010),1126591
83096,3.5,"Haunted House, The (1921)",12255
83132,3.75,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",1568921
83134,3.875,Tucker & Dale vs Evil (2010),1465522
83177,2,Yogi Bear (2010),1302067
83270,1,Made in Dagenham (2010),1371155
83293,3.5,Waste Land (2010),1268204
83318,5,"Goat, The (1921)",12224
83322,4,"Boat, The (1921)",11984
83332,4,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),756727
